Team,YearStart,Size,Special,SpecialAlt,RunningTopTierYears,TotalTopTierYears,Division,Leading Scorer,Special,SpecialAlt,D,L,Position Cleaned,PositionAdjusted,TopTier?,W
Everton,1951,Small,,,0,52,Div 2,J. W. Parker (15),,,10,15,7,29,0,17
Everton,1949,Small,,,12,51,Div 1,E. Wainwright (11),,,14,18,18,18,1,10
Everton,1948,Small,,,11,50,Div 1,E. Wainwright (10),,,11,18,18,18,1,13
Everton,1947,Small,,,10,49,Div 1,J. Dodds (13),,,6,19,14,14,1,17
Everton,1946,Small,,,9,48,Div 1,J. Dodds (17),,,9,16,10,10,1,17
Everton,1937,Small,,,7,46,Div 1,T. Lawton (28),,,7,19,14,14,1,16
Everton,1936,Small,,,6,45,Div 1,W. 'D' Dean (24),,,9,19,17,17,1,14
Everton,1935,Small,,,5,44,Div 1,J. Cunliffe (23),,,13,16,16,16,1,13
Everton,1934,Small,,,4,43,Div 1,W. 'D' Dean (26),,,12,14,8,8,1,16
Everton,1933,Small,,,3,42,Div 1,T. White (14),,,16,14,14,14,1,12
Everton,1932,Small,,,2,41,Div 1,W. 'D' Dean (24),,,9,17,11,11,1,16
Everton,1928,Small,,,38,38,Div 1,W. 'D' Dean (26),,,4,21,18,18,1,17
Everton,1926,Small,,,36,36,Div 1,W. 'D' Dean (21),,,10,20,20,20,1,12
Everton,1925,Small,,,35,35,Div 1,W. 'D' Dean (32),,,18,12,11,11,1,12
Everton,1924,Small,,,34,34,Div 1,J. Broad (8),,,11,19,17,17,1,12
Everton,1923,Small,,,33,33,Div 1,W. Chadwick (28),,,13,11,7,7,1,18
Everton,1922,Small,,,32,32,Div 1,W. Chadwick (13)/W. Williams (13),,,7,15,5,5,1,20
Everton,1921,Small,,,31,31,Div 1,S. Fazackerley (12),,,12,18,20,20,1,12
Everton,1920,Small,,,30,30,Div 1,C. Crossley (15),,,13,12,7,7,1,17
Everton,1919,Small,,,29,29,Div 1,B. Kirsopp (14),,,14,16,16,16,1,12
Everton,1913,Small,,,27,27,Div 1,B. Parker (17),,,11,15,15,15,1,12
Everton,1912,Small,,,26,26,Div 1,T. Browell (12),,,7,16,11,11,1,15
Everton,1911,Small,,,25,25,Div 1,T. Browell (12),,,6,12,2,2,1,20
Everton,1910,Small,,,24,24,Div 1,"G. Beare (8), B. Lacey (8), A. 'S' Young (8)",,,7,12,4,4,1,19
Everton,1909,Small,,,23,23,Div 1,B. Freeman (22),,,8,14,10,10,1,16
Everton,1908,Small,,,22,22,Div 1,B. Freeman (38),,,10,10,2,2,1,18
Everton,1907,Small,,,21,21,Div 1,A. 'S' Young (16),,,6,17,11,11,1,15
Everton,1906,Small,,,20,20,Div 1,A. 'S' Young (28),,,5,13,3,3,1,20
Everton,1905,Small,,,19,19,Div 1,A. 'S' Young (12),,,7,16,11,11,1,15
Everton,1904,Small,,,18,18,Div 1,A. 'S' Young (14),,,5,8,2,2,1,21
Everton,1903,Small,,,17,17,Div 1,A. 'S' Young (10),,,5,10,3,3,1,19
Everton,1902,Small,,,16,16,Div 1,J. Brearley (7),,,6,15,12,12,1,13
Everton,1901,Small,,,15,15,Div 1,J. Settle (18),,,7,10,2,2,1,17
Everton,1900,Small,,,14,14,Div 1,J. Taylor (11),,,5,13,7,7,1,16
Everton,1899,Small,,,13,13,Div 1,J. Settle (10),,,7,14,11,11,1,13
Everton,1898,Small,,,12,12,Div 1,J. Proudfoot (12),,,8,11,4,4,1,15
Everton,1897,Small,,,11,11,Div 1,L. Bell (12),,,9,8,4,4,1,13
Everton,1896,Small,,,10,10,Div 1,J. Bell (15),,,3,13,7,7,1,14
Everton,1895,Small,,,9,9,Div 1,A. Milward (17),,,7,7,3,3,1,16
Everton,1894,Small,,,8,8,Div 1,J. Bell (15),,,6,6,2,2,1,18
Everton,1893,Small,,,7,7,Div 1,J. Southworth (27),,,3,12,6,6,1,15
Everton,1892,Small,,,6,6,Div 1,F. Geary (19),,,4,10,3,3,1,16
Everton,1891,Small,,,5,5,Div 1,A. Latta (17),,,4,10,5,5,1,12
Everton,1889,Small,,,3,3,Div 1,F. Geary (21),,,3,5,2,2,1,14
Everton,1888,Small,,,2,2,Div 1,E. Chadwick (6),,,2,11,8,8,1,9
Fulham,2018,Big,Relegated,Relegated,1,26,Prem,Aleksandar Mitrović,,,5,26,19,19,1,7
Fulham,2013,Big,Relegated,Relegated,13,25,Prem,Steve Sidwell,,,5,24,19,19,1,9
Fulham,1993,Big,Relegated,Relegated,0,12,Div 2,Gary Brazil,,,10,22,21,65,0,14
Fulham,1985,Big,Relegated,Relegated,0,12,Div 2,Dean Coney,,,6,26,22,44,0,10
Fulham,1979,Big,Relegated,Relegated,0,12,Div 2,Gordon Davies,,,7,24,20,42,0,11
Fulham,1968,Big,Relegated,Relegated,0,12,Div 2,Brian Dear,,,11,24,22,44,0,7
Fulham,1967,Big,Relegated,Relegated,9,12,Div 1,Allan Clarke,,,7,25,22,22,1,10
Fulham,1951,Big,Relegated,Relegated,3,3,Div 1,Bedford Jezzard,,,11,23,22,22,1,8
Fulham,1927,Big,Relegated,Relegated,0,0,Div 2,Sid Elliott,,,7,22,21,43,0,13
Fulham,2019,Big,Promoted,Promoted,0,26,Champ,Aleksandar Mitrović,,,12,11,4,24,0,23
Fulham,2017,Big,Promoted,Promoted,0,25,Champ,Ryan Sessegnon,,,13,8,3,23,0,25
Fulham,2000,Big,Promoted,Promoted,0,12,Div 1,Louis Saha,,,11,5,1,21,0,30
Fulham,1998,Big,Promoted,Promoted,0,12,Div 2,Geoff Horsfield,,,8,7,1,45,0,31
Fulham,1996,Big,Promoted,Promoted,0,12,Div 3,Mike Conroy,,,12,9,2,70,0,25
Fulham,1981,Big,Promoted,Promoted,0,12,Div 3,Gordon Davies,,,15,10,3,47,0,21
Fulham,1970,Big,Promoted,Promoted,0,12,Div 3,Les Barrett,,,12,10,2,46,0,24
Fulham,1958,Big,Promoted,Promoted,0,3,Div 2,Johnny Haynes,,,6,9,2,24,0,27
Fulham,1948,Big,Promoted,Promoted,0,0,Div 2,Bob Thomas,,,9,9,1,23,0,24
Fulham,1931,Big,Promoted,Promoted,0,0,Div 3,Frank Newton,,,9,9,1,45,0,24
Fulham,2016,Small,,,0,25,Champ,Tom Cairney,,,14,10,6,26,0,22
Fulham,2015,Small,,,0,25,Champ,Ross McCormack,,,15,19,20,40,0,12
Fulham,2014,Small,,,0,25,Champ,Ross McCormack,,,10,22,17,37,0,14
Fulham,2012,Small,,,12,24,Prem,Dimitar Berbatov,,,10,17,12,12,1,11
Fulham,2011,Small,,,11,23,Prem,Clint Dempsey,,,10,14,9,9,1,14
Fulham,2010,Small,,,10,22,Prem,Clint Dempsey,,,16,11,8,8,1,11
Fulham,2009,Small,,,9,21,Prem,Bobby Zamora,,,10,16,12,12,1,12
Fulham,2008,Small,,,8,20,Prem,Andrew Johnson,,,11,13,7,7,1,14
Fulham,2007,Small,,,7,19,Prem,Clint Dempsey,,,12,18,17,17,1,8
Fulham,2006,Small,,,6,18,Prem,Brian McBride,,,15,15,16,16,1,8
Fulham,2005,Small,,,5,17,Prem,Collins John,,,6,18,12,12,1,14
Fulham,2004,Small,,,4,16,Prem,Andy Cole,,,8,18,13,13,1,12
Fulham,2003,Small,,,3,15,Prem,Louis Saha,,,10,14,9,9,1,14
Fulham,2002,Small,,,2,14,Prem,Steed Malbranque,,,9,16,14,14,1,13
Fulham,2001,Small,,,1,13,Prem,Barry Hayles/Steed Malbranque/Louis Saha,,,14,14,13,13,1,10
Fulham,1999,Small,,,0,12,Div 1,Lee Clark,,,16,13,9,29,0,17
Fulham,1997,Small,,,0,12,Div 2,Paul Moody,,,10,16,6,50,0,20
Fulham,1995,Small,,,0,12,Div 3,Mike Conroy,,,17,17,17,85,0,12
Fulham,1994,Small,,,0,12,Div 3,Simon Morgan,,,14,12,8,76,0,16
Fulham,1992,Small,,,0,12,Div 2,Sean Farrell,,,17,13,12,56,0,16
Fulham,1991,Small,,,0,12,Div 3,Gary Brazil,,,13,14,9,53,0,19
Fulham,1990,Small,,,0,12,Div 3,Gordon Davies,,,16,20,21,65,0,10
Fulham,1989,Small,,,0,12,Div 3,Clive Walker,,,15,19,20,64,0,12
Fulham,1988,Small,,,0,12,Div 3,Gordon Davies,,,9,15,4,48,0,22
Fulham,1987,Small,,,0,12,Div 3,Leroy Rosenior,,,9,18,9,53,0,19
Fulham,1986,Small,,,0,12,Div 3,Dean Coney,,,17,17,18,62,0,12
Fulham,1984,Small,,,0,12,Div 2,Robert Wilson,,,8,15,9,31,0,19
Fulham,1983,Small,,,0,12,Div 2,Gordon Davies,,,12,15,11,33,0,15
Fulham,1982,Small,,,0,12,Div 2,Gordon Davies,,,9,13,4,26,0,20
Fulham,1980,Small,,,0,12,Div 3,Gordon Davies,,,13,18,13,57,0,15
Fulham,1978,Small,,,0,12,Div 2,Chris Guthrie,,,15,14,10,32,0,13
Fulham,1977,Small,,,0,12,Div 2,John Mitchell,,,13,15,10,32,0,14
Fulham,1976,Small,,,0,12,Div 2,John Mitchell,,,13,18,17,39,0,11
Fulham,1975,Small,,,0,12,Div 2,John Mitchell,,,14,15,12,34,0,13
Fulham,1974,Small,,,0,12,Div 2,Viv Busby,,,16,13,9,31,0,13
Fulham,1973,Small,,,0,12,Div 2,Viv Busby,,,10,16,13,35,0,16
Fulham,1972,Small,,,0,12,Div 2,Steve Earle,,,12,14,9,31,0,16
Fulham,1971,Small,,,0,12,Div 2,Steve Earle,,,10,20,20,42,0,12
Fulham,1969,Small,,,0,12,Div 3,Steve Earle,,,15,11,4,48,0,20
Fulham,1966,Small,,,8,11,Div 1,Allan Clarke,,,12,19,18,18,1,11
Fulham,1965,Small,,,7,10,Div 1,Graham Leggat,,,7,21,20,20,1,14
Fulham,1964,Small,,,6,9,Div 1,Rodney Marsh,,,12,19,20,20,1,11
Fulham,1963,Small,,,5,8,Div 1,Graham Leggat,,,13,16,15,15,1,13
Fulham,1962,Small,,,4,7,Div 1,Maurice Cook,,,10,18,16,16,1,14
Fulham,1961,Small,,,3,6,Div 1,Maurice Cook/Graham Leggat,,,7,22,20,20,1,13
Fulham,1960,Small,,,2,5,Div 1,Graham Leggat,,,8,20,17,17,1,14
Fulham,1959,Small,,,1,4,Div 1,Graham Leggat,,,10,15,10,10,1,17
Fulham,1957,Small,,,0,3,Div 2,Roy Dwight,,,12,10,5,27,0,20
Fulham,1956,Small,,,0,3,Div 2,Roy Dwight,,,4,19,11,33,0,19
Fulham,1955,Small,,,0,3,Div 2,Bedford Jezzard,,,6,16,9,31,0,20
Fulham,1954,Small,,,0,3,Div 2,Bedford Jezzard/Bobby Robson,,,11,17,14,36,0,14
Fulham,1953,Small,,,0,3,Div 2,Bedford Jezzard,,,10,15,8,30,0,17
Fulham,1952,Small,,,0,3,Div 2,Bedford Jezzard,,,10,15,8,30,0,17
Fulham,1950,Small,,,2,2,Div 1,Bob Thomas,,,11,18,18,18,1,13
Fulham,1949,Small,,,1,1,Div 1,Bob Thomas,,,14,18,17,17,1,10
Fulham,1947,Small,,,0,0,Div 2,Arthur Stevens,,,10,17,11,33,0,15
Fulham,1946,Small,,,0,0,Div 2,Ronnie Rooke,,,9,18,15,37,0,15
Fulham,1938,Small,,,0,0,Div 2,Ronnie Rooke,,,10,15,12,34,0,17
Fulham,1937,Small,,,0,0,Div 2,Ronnie Rooke,,,11,15,8,30,0,16
Fulham,1936,Small,,,0,0,Div 2,Ronnie Rooke,,,13,14,11,33,0,15
Fulham,1935,Small,,,0,0,Div 2,Jim Hammond,,,14,13,9,31,0,15
Fulham,1934,Small,,,0,0,Div 2,Jim Hammond,,,12,13,7,29,0,17
Fulham,1933,Small,,,0,0,Div 2,Jim Hammond,,,7,20,16,38,0,15
Fulham,1932,Small,,,0,0,Div 2,Frank Newton,,,10,12,3,25,0,20
Fulham,1930,Small,,,0,0,Div 3,Jim Hammond,,,7,17,9,53,0,18
Fulham,1929,Small,,,0,0,Div 3,Bill Haley,,,11,13,7,51,0,18
Fulham,1928,Small,,,0,0,Div 3,Jimmy Temple,,,10,11,5,49,0,21
Fulham,1926,Small,,,0,0,Div 2,Johnny Tonner,,,8,21,18,40,0,13
Fulham,1925,Small,,,0,0,Div 2,Albert Pape,,,12,19,19,41,0,11
Fulham,1924,Small,,,0,0,Div 2,Bill Prowse,,,10,17,12,34,0,15
Fulham,1923,Small,,,0,0,Div 2,George Edmonds,,,14,18,20,42,0,10
Fulham,1922,Small,,,0,0,Div 2,Frank Osborne,,,12,14,10,32,0,16
Fulham,1921,Small,,,0,0,Div 2,Barney Travers,,,9,15,7,29,0,18
Fulham,1920,Small,,,0,0,Div 2,Barney Travers,,,10,16,9,31,0,16
Fulham,1919,Small,,,0,0,Div 2,Donald Cock,,,9,14,6,28,0,19
Fulham,1914,Small,,,0,0,Div 2,Harry Lee,,,7,16,12,32,0,15
Fulham,1913,Small,,,0,0,Div 2,Bert Pearce,,,6,16,11,31,0,16
Fulham,1912,Small,,,0,0,Div 2,Tim Coleman,,,5,16,9,29,0,17
Fulham,1911,Small,,,0,0,Div 2,Bert Pearce,,,7,15,8,28,0,16
Fulham,1910,Small,,,0,0,Div 2,James Smith,,,7,16,10,30,0,15
Fulham,1909,Small,,,0,0,Div 2,Fred Harrison,,,13,11,7,27,0,14
Fulham,1908,Small,,,0,0,Div 2,Fred Harrison,,,11,14,10,30,0,13
Fulham,1907,Small,,,0,0,Div 2,Robert Dalrymple,,,5,11,4,24,0,22
Leeds United,2006,Big,Relegated,Relegated,0,,Champ,David Healy,,,7,26,24,44,0,13
Leeds United,2003,Big,Relegated,Relegated,14,,Prem,Mark Viduka,,,9,21,19,19,1,8
Leeds United,1981,Big,Relegated,Relegated,18,,Div 1,Arthur Graham/Frank Worthington,,,12,20,20,20,1,10
Leeds United,1959,Big,Relegated,Relegated,4,,Div 1,John McCole,,,10,20,21,21,1,12
Leeds United,1946,Big,Relegated,Relegated,8,,Div 1,George Ainsley,,,6,30,22,22,1,6
Leeds United,1930,Big,Relegated,Relegated,3,,Div 1,Charlie Keetley,,,7,23,21,21,1,12
Leeds United,1926,Big,Relegated,Relegated,3,,Div 1,Tom Jennings,,,8,23,21,21,1,11
Leeds United,2019,Big,Promoted,Promoted,0,,Champ,Patrick Bamford,,,9,9,1,21,0,28
Leeds United,2009,Big,Promoted,Promoted,0,,Lge 1,Jermaine Beckford,,,11,10,2,46,0,25
Leeds United,1989,Big,Promoted,Promoted,0,,Div 2,Gordon Strachan,,,13,9,1,21,0,24
Leeds United,1963,Big,Promoted,Promoted,0,,Div 2,Albert Johanneson/Ian Lawson,,,15,3,1,23,0,24
Leeds United,1955,Big,Promoted,Promoted,0,,Div 2,John Charles,,,6,13,2,24,0,23
Leeds United,1931,Big,Promoted,Promoted,0,,Div 2,Charlie Keetley,,,10,10,2,24,0,22
Leeds United,1927,Big,Promoted,Promoted,0,,Div 2,Tom Jennings/Jock White,,,7,10,2,24,0,25
Leeds United,1923,Big,Promoted,Promoted,0,,Div 2,Jack Swann,,,12,9,1,23,0,21
Leeds United,1991,Big,,Champions,2,,Div 1,Lee Chapman,,,16,4,1,1,1,22
Leeds United,1973,Big,,Champions,10,,Div 1,Mick Jones,,,14,4,1,1,1,24
Leeds United,1968,Big,,Champions,5,,Div 1,Mick Jones,,,13,2,1,1,1,27
Leeds United,2018,Small,,,0,,Champ,Kemar Roofe,,,8,13,3,23,0,25
Leeds United,2017,Small,,,0,,Champ,Kemar Roofe,,,9,20,13,33,0,17
Leeds United,2016,Small,,,0,,Champ,Chris Wood,,,9,15,7,27,0,22
Leeds United,2015,Small,,,0,,Champ,Chris Wood,,,17,15,13,33,0,14
Leeds United,2014,Small,,,0,,Champ,Mirco Antenucci,,,11,20,15,35,0,15
Leeds United,2013,Small,,,0,,Champ,Ross McCormack,,,9,21,15,35,0,16
Leeds United,2012,Small,,,0,,Champ,Luciano Becchio,,,10,19,13,33,0,17
Leeds United,2011,Small,,,0,,Champ,Ross McCormack,,,10,19,14,34,0,17
Leeds United,2010,Small,,,0,,Champ,Luciano Becchio,,,15,12,7,27,0,19
Leeds United,2008,Small,,,0,,Lge 1,Jermaine Beckford,,,6,14,4,48,0,26
Leeds United,2007,Small,,,0,,Lge 1,Jermaine Beckford,,,10,9,5,49,0,27
Leeds United,2005,Small,,,0,,Champ,David Healy/Rob Hulse,,,15,10,5,25,0,21
Leeds United,2004,Small,,,0,,Champ,David Healy/Brian Deane,,,18,14,14,34,0,14
Leeds United,2002,Small,,,13,,Prem,Mark Viduka,,,5,19,15,15,1,14
Leeds United,2001,Small,,,12,,Prem,Mark Viduka,,,12,8,5,5,1,18
Leeds United,2000,Small,,,11,,Prem,Mark Viduka,,,8,10,4,4,1,20
Leeds United,1999,Small,,,10,,Prem,Michael Bridges,,,6,11,3,3,1,21
Leeds United,1998,Small,,,9,,Prem,Jimmy Floyd Hasselbaink,,,13,7,4,4,1,18
Leeds United,1997,Small,,,8,,Prem,Jimmy Floyd Hasselbaink,,,8,13,5,5,1,17
Leeds United,1996,Small,,,7,,Prem,Rod Wallace,,,13,14,11,11,1,11
Leeds United,1995,Small,,,6,,Prem,Tony Yeboah,,,7,19,13,13,1,12
Leeds United,1994,Small,,,5,,Prem,Tony Yeboah,,,13,9,5,5,1,20
Leeds United,1993,Small,,,4,,Prem,Rod Wallace,,,16,8,5,5,1,18
Leeds United,1992,Small,,,3,,Prem,Lee Chapman,,,15,15,17,17,1,12
Leeds United,1990,Small,,,1,,Div 1,Lee Chapman,,,7,12,4,4,1,19
Leeds United,1988,Small,,,0,,Div 2,Bobby Davison,,,16,13,10,30,0,17
Leeds United,1987,Small,,,0,,Div 2,John Sheridan,,,12,13,7,28,0,19
Leeds United,1986,Small,,,0,,Div 2,Ian Baird,,,11,12,4,26,0,19
Leeds United,1985,Small,,,0,,Div 2,Ian Baird,,,8,19,14,36,0,15
Leeds United,1984,Small,,,0,,Div 2,Tommy Wright,,,12,11,7,29,0,19
Leeds United,1983,Small,,,0,,Div 2,Tommy Wright,,,12,14,10,32,0,16
Leeds United,1982,Small,,,0,,Div 2,Aiden Butterworth,,,21,8,8,30,0,13
Leeds United,1980,Small,,,17,,Div 1,Carl Harris,,,10,15,9,9,1,17
Leeds United,1979,Small,,,16,,Div 1,Kevin Hird,,,14,15,11,11,1,13
Leeds United,1978,Small,,,15,,Div 1,John Hawley,,,14,10,5,5,1,18
Leeds United,1977,Small,,,14,,Div 1,Ray Hankin,,,10,14,9,9,1,18
Leeds United,1976,Small,,,13,,Div 1,Joe Jordan,,,12,15,10,10,1,15
Leeds United,1975,Small,,,12,,Div 1,Duncan McKenzie,,,9,12,5,5,1,21
Leeds United,1974,Small,,,11,,Div 1,Allan Clarke,,,13,13,9,9,1,16
Leeds United,1972,Small,,,9,,Div 1,Allan Clarke,,,11,10,3,3,1,21
Leeds United,1971,Small,,,8,,Div 1,Peter Lorimer,,,9,9,2,2,1,24
Leeds United,1970,Small,,,7,,Div 1,Allan Clarke,,,10,5,2,2,1,27
Leeds United,1969,Small,,,6,,Div 1,Allan Clarke/Mick Jones,,,15,6,2,2,1,21
Leeds United,1967,Small,,,4,,Div 1,Peter Lorimer,,,9,11,4,4,1,22
Leeds United,1966,Small,,,3,,Div 1,Johnny Giles,,,11,9,4,4,1,22
Leeds United,1965,Small,,,2,,Div 1,Peter Lorimer,,,9,10,2,2,1,23
Leeds United,1964,Small,,,1,,Div 1,Jim Storrie,,,9,7,2,2,1,26
Leeds United,1962,Small,,,0,,Div 2,Jim Storrie,,,10,13,5,27,0,19
Leeds United,1961,Small,,,0,,Div 2,Billy Bremner/Jack Charlton,,,12,18,19,41,0,12
Leeds United,1960,Small,,,0,,Div 2,John McCole,,,10,18,14,36,0,14
Leeds United,1958,Small,,,3,,Div 1,Alan Shackleton,,,9,18,15,15,1,15
Leeds United,1957,Small,,,2,,Div 1,Hugh Baird,,,9,19,17,17,1,14
Leeds United,1956,Small,,,1,,Div 1,John Charles,,,14,13,8,8,1,15
Leeds United,1954,Small,,,0,,Div 2,Harold Brook,,,7,12,4,26,0,23
Leeds United,1953,Small,,,0,,Div 2,John Charles,,,13,14,10,32,0,15
Leeds United,1952,Small,,,0,,Div 2,John Charles,,,15,13,10,32,0,14
Leeds United,1951,Small,,,0,,Div 2,Ray Iggleden,,,11,13,6,28,0,18
Leeds United,1950,Small,,,0,,Div 2,Len Browning,,,8,14,5,27,0,20
Leeds United,1949,Small,,,0,,Div 2,Frank Dudley,,,13,12,5,27,0,17
Leeds United,1948,Small,,,0,,Div 2,Len Browning,,,13,17,15,37,0,12
Leeds United,1947,Small,,,0,,Div 2,Albert Wakefield,,,8,20,18,40,0,14
Leeds United,1938,Small,,,7,,Div 1,Gordon Hodgson,,,9,17,13,13,1,16
Leeds United,1937,Small,,,6,,Div 1,Gordon Hodgson,,,15,13,9,9,1,14
Leeds United,1936,Small,,,5,,Div 1,Arthur Hydes,,,4,23,19,19,1,15
Leeds United,1935,Small,,,4,,Div 1,George Brown,,,11,16,11,11,1,15
Leeds United,1934,Small,,,3,,Div 1,Arthur Hydes,,,12,17,18,18,1,13
Leeds United,1933,Small,,,2,,Div 1,Arthur Hydes,,,8,17,9,9,1,17
Leeds United,1932,Small,,,1,,Div 1,Arthur Hydes,,,14,13,8,8,1,15
Leeds United,1929,Small,,,2,,Div 1,Russell Wainscoat,,,6,16,5,5,1,20
Leeds United,1928,Small,,,1,,Div 1,Charlie Keetley,,,9,17,13,13,1,16
Leeds United,1925,Small,,,2,,Div 1,Tom Jennings,,,8,20,19,19,1,14
Leeds United,1924,Small,,,1,,Div 1,Jack Swann,,,12,19,18,18,1,11
Leeds United,1922,Small,,,0,,Div 2,Percy Whipp,,,11,13,7,29,0,18
Leeds United,1921,Small,,,0,,Div 2,Tommy Howarth,,,13,13,8,30,0,16
Leeds United,1920,Small,,,0,,Div 2,Robert Thompson,,,10,18,14,36,0,14
Leeds United,1919,Small,,,,,,,,,9,14,12,,,11
Leicester City,2007,Big,Relegated,Relegated,0,,Champ,Iain Hume,,,16,18,22,42,0,12
Leicester City,2003,Big,Relegated,Relegated,1,,Prem,Paul Dickov/Les Ferdinand,,,15,17,18,18,1,6
Leicester City,2001,Big,Relegated,Relegated,6,,Prem,James Scowcroft,,,13,20,20,20,1,5
Leicester City,1994,Big,Relegated,Relegated,1,,Prem,Iwan Roberts,,,11,25,21,21,1,6
Leicester City,1986,Big,Relegated,Relegated,4,,Div 1,Alan Smith,,,9,22,20,20,1,11
Leicester City,1980,Big,Relegated,Relegated,1,,Div 1,Jim Melrose,,,6,23,21,21,1,13
Leicester City,1977,Big,Relegated,Relegated,7,,Div 1,Roger Davies/Mark Goodwin,,,12,25,22,22,1,5
Leicester City,1968,Big,Relegated,Relegated,12,,Div 1,Allan Clarke,,,12,21,21,21,1,9
Leicester City,1954,Big,Relegated,Relegated,1,,Div 1,Arthur Rowley,,,11,19,21,21,1,12
Leicester City,1938,Big,Relegated,Relegated,2,,Div 1,George Dewis,,,11,22,22,22,1,9
Leicester City,1934,Big,Relegated,Relegated,10,,Div 1,Danny Liddle,,,9,21,21,21,1,12
Leicester City,1908,Big,Relegated,Relegated,1,,Div 1,Jimmy Donnelly,,,9,21,20,20,1,8
Leicester City,2013,Big,Promoted,Promoted,0,,Champ,David Nugent,,,9,6,1,21,0,31
Leicester City,2008,Big,Promoted,Promoted,0,,Lge 1,Matty Fryatt,,,15,4,1,45,0,27
Leicester City,2002,Big,Promoted,Promoted,0,,Div 1,Paul Dickov,,,14,6,2,22,0,26
Leicester City,1995,Big,Promoted,Promoted,0,,Div 1,Iwan Roberts,,,14,13,5,25,0,19
Leicester City,1993,Big,Promoted,Promoted,0,,Div 1,David Speedie,,,16,11,4,26,0,19
Leicester City,1982,Big,Promoted,Promoted,0,,Div 2,Gary Lineker,,,10,12,3,25,0,20
Leicester City,1979,Big,Promoted,Promoted,0,,Div 2,Alan Young,,,13,8,1,23,0,21
Leicester City,1970,Big,Promoted,Promoted,0,,Div 2,Alistair Brown,,,13,6,1,23,0,23
Leicester City,1956,Big,Promoted,Promoted,0,,Div 2,Arthur Rowley,,,11,6,1,23,0,25
Leicester City,1953,Big,Promoted,Promoted,0,,Div 2,Arthur Rowley,,,10,9,1,23,0,23
Leicester City,1936,Big,Promoted,Promoted,0,,Div 2,Jack Bowers,,,8,10,1,23,0,24
Leicester City,1924,Big,Promoted,Promoted,0,,Div 2,Arthur Chandler,,,11,7,1,23,0,24
Leicester City,1907,Big,Promoted,Promoted,0,,Div 2,Percy Humphreys,,,10,7,2,22,0,21
Leicester City,2015,Big,,Champions,2,,Prem,Jamie Vardy,,,12,3,1,1,1,23
Leicester City,2019,Small,,,6,,Prem,Jamie Vardy,,,8,12,5,5,1,18
Leicester City,2018,Small,,,5,,Prem,Jamie Vardy,,,7,16,9,9,1,15
Leicester City,2017,Small,,,4,,Prem,Jamie Vardy,,,11,15,9,9,1,12
Leicester City,2016,Small,,,3,,Prem,Jamie Vardy,,,8,18,12,12,1,12
Leicester City,2014,Small,,,1,,Prem,Leonardo Ulloa,,,8,19,14,14,1,11
Leicester City,2012,Small,,,0,,Champ,David Nugent,,,11,16,6,26,0,19
Leicester City,2011,Small,,,0,,Champ,David Nugent,,,12,16,9,29,0,18
Leicester City,2010,Small,,,0,,Champ,Andy King,,,10,17,10,30,0,19
Leicester City,2009,Small,,,0,,Champ,Matty Fryatt,,,13,12,5,25,0,21
Leicester City,2006,Small,,,0,,Champ,Iain Hume,,,14,19,19,39,0,13
Leicester City,2005,Small,,,0,,Champ,Mark de Vries/Joey Gudjonsson/Iain Hume,,,15,18,16,36,0,13
Leicester City,2004,Small,,,0,,Champ,David Connolly,,,21,13,15,35,0,12
Leicester City,2000,Small,,,5,,Prem,Muzzy Izzet,,,6,18,13,13,1,14
Leicester City,1999,Small,,,4,,Prem,Tony Cottee,,,7,15,8,8,1,16
Leicester City,1998,Small,,,3,,Prem,Tony Cottee,,,13,13,10,10,1,12
Leicester City,1997,Small,,,2,,Prem,Emile Heskey/Ian Marshall,,,14,11,10,10,1,13
Leicester City,1996,Small,,,1,,Prem,Steve Claridge,,,11,15,9,9,1,12
Leicester City,1992,Small,,,0,,Div 1,Steve Walsh,,,10,14,6,28,0,22
Leicester City,1991,Small,,,0,,Div 2,Tommy Wright,,,8,15,4,26,0,23
Leicester City,1990,Small,,,0,,Div 2,David Kelly,,,8,24,22,42,0,14
Leicester City,1989,Small,,,0,,Div 2,Gary McAllister,,,14,17,13,33,0,15
Leicester City,1988,Small,,,0,,Div 2,Mike Newell,,,16,17,15,35,0,13
Leicester City,1987,Small,,,0,,Div 2,Mike Newell,,,11,17,13,34,0,16
Leicester City,1985,Small,,,3,,Div 1,Alan Smith,,,12,20,19,19,1,10
Leicester City,1984,Small,,,2,,Div 1,Gary Lineker,,,6,21,15,15,1,15
Leicester City,1983,Small,,,1,,Div 1,Gary Lineker,,,12,17,15,15,1,13
Leicester City,1981,Small,,,0,,Div 2,Gary Lineker,,,12,12,8,30,0,18
Leicester City,1978,Small,,,0,,Div 2,Trevor Christie,,,17,15,17,39,0,10
Leicester City,1976,Small,,,6,,Div 1,Frank Worthington,,,18,12,11,11,1,12
Leicester City,1975,Small,,,5,,Div 1,Bob Lee,,,19,10,7,7,1,13
Leicester City,1974,Small,,,4,,Div 1,Frank Worthington,,,12,18,18,18,1,12
Leicester City,1973,Small,,,3,,Div 1,Frank Worthington,,,16,13,9,9,1,13
Leicester City,1972,Small,,,2,,Div 1,Frank Worthington,,,17,15,16,16,1,10
Leicester City,1971,Small,,,1,,Div 1,Alistair Brown,,,13,16,12,12,1,13
Leicester City,1969,Small,,,0,,Div 2,Rodney Fern,,,13,10,3,25,0,19
